country,co2_emmission_all,food_category_x,consumption,co2_emmission_x,food_category_y,co2_emmission_y
Tanzania,343.02,Beef,6.09,187.92,Animal Products,302.56
Tanzania,343.02,Beef,6.09,187.92,Non-Animal Products,40.46
Tanzania,343.02,Lamb & Goat,1.28,44.83,Animal Products,302.56
Tanzania,343.02,Lamb & Goat,1.28,44.83,Non-Animal Products,40.46
Tanzania,343.02,Fish,5.5,8.78,Animal Products,302.56
Tanzania,343.02,Fish,5.5,8.78,Non-Animal Products,40.46
Tanzania,343.02,Eggs,0.58,0.53,Animal Products,302.56
Tanzania,343.02,Eggs,0.58,0.53,Non-Animal Products,40.46
Tanzania,343.02,Milk - inc. cheese,40.290000000000006,57.39,Animal Products,302.56
Tanzania,343.02,Milk - inc. cheese,40.290000000000006,57.39,Non-Animal Products,40.46
Tanzania,343.02,Wheat and Wheat Products,15.94,3.04,Animal Products,302.56
Tanzania,343.02,Wheat and Wheat Products,15.94,3.04,Non-Animal Products,40.46
Tanzania,343.02,Rice,21.01,26.89,Animal Products,302.56
Tanzania,343.02,Rice,21.01,26.89,Non-Animal Products,40.46
Tanzania,343.02,Soybeans,0.04,0.02,Animal Products,302.56
Tanzania,343.02,Soybeans,0.04,0.02,Non-Animal Products,40.46
Tanzania,343.02,Nuts inc. Peanut Butter,5.94,10.51,Animal Products,302.56
Tanzania,343.02,Nuts inc. Peanut Butter,5.94,10.51,Non-Animal Products,40.46
Thailand,378.0,Pork,13.0,46.01,Animal Products,225.68
Thailand,378.0,Pork,13.0,46.01,Non-Animal Products,152.32000000000002
Thailand,378.0,Poultry,13.69,14.71,Animal Products,225.68
Thailand,378.0,Poultry,13.69,14.71,Non-Animal Products,152.32000000000002
Thailand,378.0,Beef,2.56,79.0,Animal Products,225.68
Thailand,378.0,Beef,2.56,79.0,Non-Animal Products,152.32000000000002
Thailand,378.0,Lamb & Goat,0.05,1.75,Animal Products,225.68
Thailand,378.0,Lamb & Goat,0.05,1.75,Non-Animal Products,152.32000000000002
Thailand,378.0,Fish,19.45,31.06,Animal Products,225.68
Thailand,378.0,Fish,19.45,31.06,Non-Animal Products,152.32000000000002
Thailand,378.0,Eggs,12.35,11.34,Animal Products,225.68
Thailand,378.0,Eggs,12.35,11.34,Non-Animal Products,152.32000000000002
Thailand,378.0,Milk - inc. cheese,29.35,41.81,Animal Products,225.68
Thailand,378.0,Milk - inc. cheese,29.35,41.81,Non-Animal Products,152.32000000000002
Thailand,378.0,Wheat and Wheat Products,10.93,2.08,Animal Products,225.68
Thailand,378.0,Wheat and Wheat Products,10.93,2.08,Non-Animal Products,152.32000000000002
Thailand,378.0,Rice,114.57,146.62,Animal Products,225.68
Thailand,378.0,Rice,114.57,146.62,Non-Animal Products,152.32000000000002
Thailand,378.0,Soybeans,2.13,0.96,Animal Products,225.68
Thailand,378.0,Soybeans,2.13,0.96,Non-Animal Products,152.32000000000002
Thailand,378.0,Nuts inc. Peanut Butter,1.5,2.66,Animal Products,225.68
Thailand,378.0,Nuts inc. Peanut Butter,1.5,2.66,Non-Animal Products,152.32000000000002
Togo,188.09,Pork,1.57,5.56,Animal Products,146.02
Togo,188.09,Pork,1.57,5.56,Non-Animal Products,42.07000000000001
Togo,188.09,Poultry,6.63,7.119999999999999,Animal Products,146.02
Togo,188.09,Poultry,6.63,7.119999999999999,Non-Animal Products,42.07000000000001
Togo,188.09,Beef,1.53,47.21,Animal Products,146.02
Togo,188.09,Beef,1.53,47.21,Non-Animal Products,42.07000000000001
Togo,188.09,Lamb & Goat,1.58,55.33,Animal Products,146.02
Togo,188.09,Lamb & Goat,1.58,55.33,Non-Animal Products,42.07000000000001
Togo,188.09,Fish,11.69,18.67,Animal Products,146.02
Togo,188.09,Fish,11.69,18.67,Non-Animal Products,42.07000000000001
Togo,188.09,Eggs,0.8600000000000001,0.7899999999999999,Animal Products,146.02
Togo,188.09,Eggs,0.8600000000000001,0.7899999999999999,Non-Animal Products,42.07000000000001
Togo,188.09,Milk - inc. cheese,7.96,11.34,Animal Products,146.02
Togo,188.09,Milk - inc. cheese,7.96,11.34,Non-Animal Products,42.07000000000001
Togo,188.09,Wheat and Wheat Products,12.91,2.46,Animal Products,146.02
Togo,188.09,Wheat and Wheat Products,12.91,2.46,Non-Animal Products,42.07000000000001
Togo,188.09,Rice,25.99,33.260000000000005,Animal Products,146.02
Togo,188.09,Rice,25.99,33.260000000000005,Non-Animal Products,42.07000000000001
Togo,188.09,Soybeans,0.01,0.0,Animal Products,146.02
Togo,188.09,Soybeans,0.01,0.0,Non-Animal Products,42.07000000000001
Togo,188.09,Nuts inc. Peanut Butter,3.59,6.35,Animal Products,146.02
Togo,188.09,Nuts inc. Peanut Butter,3.59,6.35,Non-Animal Products,42.07000000000001
Trinidad and Tobago,610.41,Pork,8.92,31.57,Animal Products,565.54
Trinidad and Tobago,610.41,Pork,8.92,31.57,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Poultry,58.27,62.59,Animal Products,565.54
Trinidad and Tobago,610.41,Poultry,58.27,62.59,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Beef,6.13,189.16,Animal Products,565.54
Trinidad and Tobago,610.41,Beef,6.13,189.16,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Lamb & Goat,2.79,97.71,Animal Products,565.54
Trinidad and Tobago,610.41,Lamb & Goat,2.79,97.71,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Fish,20.54,32.8,Animal Products,565.54
Trinidad and Tobago,610.41,Fish,20.54,32.8,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Eggs,4.2,3.86,Animal Products,565.54
Trinidad and Tobago,610.41,Eggs,4.2,3.86,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Milk - inc. cheese,103.8,147.85000000000002,Animal Products,565.54
Trinidad and Tobago,610.41,Milk - inc. cheese,103.8,147.85000000000002,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Wheat and Wheat Products,90.17,17.2,Animal Products,565.54
Trinidad and Tobago,610.41,Wheat and Wheat Products,90.17,17.2,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Rice,16.38,20.96,Animal Products,565.54
Trinidad and Tobago,610.41,Rice,16.38,20.96,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Soybeans,0.04,0.02,Animal Products,565.54
Trinidad and Tobago,610.41,Soybeans,0.04,0.02,Non-Animal Products,44.87
Trinidad and Tobago,610.41,Nuts inc. Peanut Butter,3.78,6.69,Animal Products,565.54
Trinidad and Tobago,610.41,Nuts inc. Peanut Butter,3.78,6.69,Non-Animal Products,44.87
Tunisia,618.89,Pork,0.0,0.0,Animal Products,567.79
Tunisia,618.89,Pork,0.0,0.0,Non-Animal Products,51.1
Tunisia,618.89,Poultry,18.5,19.87,Animal Products,567.79
Tunisia,618.89,Poultry,18.5,19.87,Non-Animal Products,51.1
Tunisia,618.89,Beef,5.53,170.64,Animal Products,567.79
Tunisia,618.89,Beef,5.53,170.64,Non-Animal Products,51.1
Tunisia,618.89,Lamb & Goat,5.34,187.01,Animal Products,567.79
Tunisia,618.89,Lamb & Goat,5.34,187.01,Non-Animal Products,51.1
Tunisia,618.89,Fish,12.63,20.17,Animal Products,567.79
Tunisia,618.89,Fish,12.63,20.17,Non-Animal Products,51.1
Tunisia,618.89,Eggs,7.67,7.05,Animal Products,567.79
Tunisia,618.89,Eggs,7.67,7.05,Non-Animal Products,51.1
Tunisia,618.89,Milk - inc. cheese,114.47,163.05,Animal Products,567.79
Tunisia,618.89,Milk - inc. cheese,114.47,163.05,Non-Animal Products,51.1
Tunisia,618.89,Wheat and Wheat Products,197.5,37.66,Animal Products,567.79
Tunisia,618.89,Wheat and Wheat Products,197.5,37.66,Non-Animal Products,51.1
Tunisia,618.89,Rice,1.07,1.37,Animal Products,567.79
Tunisia,618.89,Rice,1.07,1.37,Non-Animal Products,51.1
Tunisia,618.89,Soybeans,1.88,0.8500000000000001,Animal Products,567.79
Tunisia,618.89,Soybeans,1.88,0.8500000000000001,Non-Animal Products,51.1
Tunisia,618.89,Nuts inc. Peanut Butter,6.34,11.22,Animal Products,567.79
Tunisia,618.89,Nuts inc. Peanut Butter,6.34,11.22,Non-Animal Products,51.1
Turkey,897.01,Pork,0.01,0.04,Animal Products,835.98
Turkey,897.01,Pork,0.01,0.04,Non-Animal Products,61.03
Turkey,897.01,Poultry,18.78,20.17,Animal Products,835.98
Turkey,897.01,Poultry,18.78,20.17,Non-Animal Products,61.03
Turkey,897.01,Beef,11.64,359.19,Animal Products,835.98
Turkey,897.01,Beef,11.64,359.19,Non-Animal Products,61.03
Turkey,897.01,Lamb & Goat,4.68,163.89,Animal Products,835.98
Turkey,897.01,Lamb & Goat,4.68,163.89,Non-Animal Products,61.03
Turkey,897.01,Fish,5.58,8.91,Animal Products,835.98
Turkey,897.01,Fish,5.58,8.91,Non-Animal Products,61.03
Turkey,897.01,Eggs,8.2,7.53,Animal Products,835.98
Turkey,897.01,Eggs,8.2,7.53,Non-Animal Products,61.03
Turkey,897.01,Milk - inc. cheese,193.94,276.25,Animal Products,835.98
Turkey,897.01,Milk - inc. cheese,193.94,276.25,Non-Animal Products,61.03
Turkey,897.01,Wheat and Wheat Products,169.96,32.41,Animal Products,835.98
Turkey,897.01,Wheat and Wheat Products,169.96,32.41,Non-Animal Products,61.03
Turkey,897.01,Rice,10.739999999999998,13.739999999999998,Animal Products,835.98
Turkey,897.01,Rice,10.739999999999998,13.739999999999998,Non-Animal Products,61.03
Turkey,897.01,Soybeans,1.71,0.77,Animal Products,835.98
Turkey,897.01,Soybeans,1.71,0.77,Non-Animal Products,61.03
Turkey,897.01,Nuts inc. Peanut Butter,7.970000000000001,14.11,Animal Products,835.98
Turkey,897.01,Nuts inc. Peanut Butter,7.970000000000001,14.11,Non-Animal Products,61.03
United States of America,1718.86,Pork,27.64,97.83,Animal Products,1680.79
United States of America,1718.86,Pork,27.64,97.83,Non-Animal Products,38.07
United States of America,1718.86,Poultry,50.01,53.720000000000006,Animal Products,1680.79
United States of America,1718.86,Poultry,50.01,53.720000000000006,Non-Animal Products,38.07
United States of America,1718.86,Beef,36.24,1118.29,Animal Products,1680.79
United States of America,1718.86,Beef,36.24,1118.29,Non-Animal Products,38.07
United States of America,1718.86,Lamb & Goat,0.43,15.06,Animal Products,1680.79
United States of America,1718.86,Lamb & Goat,0.43,15.06,Non-Animal Products,38.07
United States of America,1718.86,Fish,12.35,19.72,Animal Products,1680.79
United States of America,1718.86,Fish,12.35,19.72,Non-Animal Products,38.07
United States of America,1718.86,Eggs,14.58,13.39,Animal Products,1680.79
United States of America,1718.86,Eggs,14.58,13.39,Non-Animal Products,38.07
United States of America,1718.86,Milk - inc. cheese,254.69,362.78,Animal Products,1680.79
United States of America,1718.86,Milk - inc. cheese,254.69,362.78,Non-Animal Products,38.07
United States of America,1718.86,Wheat and Wheat Products,80.43,15.34,Animal Products,1680.79
United States of America,1718.86,Wheat and Wheat Products,80.43,15.34,Non-Animal Products,38.07
United States of America,1718.86,Rice,6.88,8.8,Animal Products,1680.79
United States of America,1718.86,Rice,6.88,8.8,Non-Animal Products,38.07
United States of America,1718.86,Soybeans,0.04,0.02,Animal Products,1680.79
United States of America,1718.86,Soybeans,0.04,0.02,Non-Animal Products,38.07
United States of America,1718.86,Nuts inc. Peanut Butter,7.859999999999999,13.91,Animal Products,1680.79
United States of America,1718.86,Nuts inc. Peanut Butter,7.859999999999999,13.91,Non-Animal Products,38.07
Uganda,304.72,Pork,3.37,11.93,Animal Products,290.18000000000006
Uganda,304.72,Pork,3.37,11.93,Non-Animal Products,14.54
Uganda,304.72,Poultry,1.51,1.62,Animal Products,290.18000000000006
Uganda,304.72,Poultry,1.51,1.62,Non-Animal Products,14.54
Uganda,304.72,Beef,5.15,158.92000000000002,Animal Products,290.18000000000006
Uganda,304.72,Beef,5.15,158.92000000000002,Non-Animal Products,14.54
Uganda,304.72,Lamb & Goat,1.25,43.77,Animal Products,290.18000000000006
Uganda,304.72,Lamb & Goat,1.25,43.77,Non-Animal Products,14.54
Uganda,304.72,Fish,12.5,19.96,Animal Products,290.18000000000006
Uganda,304.72,Fish,12.5,19.96,Non-Animal Products,14.54
Uganda,304.72,Eggs,0.97,0.89,Animal Products,290.18000000000006
Uganda,304.72,Eggs,0.97,0.89,Non-Animal Products,14.54
Uganda,304.72,Milk - inc. cheese,37.27,53.09,Animal Products,290.18000000000006
Uganda,304.72,Milk - inc. cheese,37.27,53.09,Non-Animal Products,14.54
Uganda,304.72,Wheat and Wheat Products,10.14,1.93,Animal Products,290.18000000000006
Uganda,304.72,Wheat and Wheat Products,10.14,1.93,Non-Animal Products,14.54
Uganda,304.72,Rice,4.64,5.94,Animal Products,290.18000000000006
Uganda,304.72,Rice,4.64,5.94,Non-Animal Products,14.54
Uganda,304.72,Soybeans,0.01,0.0,Animal Products,290.18000000000006
Uganda,304.72,Soybeans,0.01,0.0,Non-Animal Products,14.54
Uganda,304.72,Nuts inc. Peanut Butter,3.77,6.67,Animal Products,290.18000000000006
Uganda,304.72,Nuts inc. Peanut Butter,3.77,6.67,Non-Animal Products,14.54
Ukraine,665.73,Pork,20.56,72.77,Animal Products,637.0899999999999
Ukraine,665.73,Pork,20.56,72.77,Non-Animal Products,28.64
Ukraine,665.73,Poultry,24.23,26.03,Animal Products,637.0899999999999
Ukraine,665.73,Poultry,24.23,26.03,Non-Animal Products,28.64
Ukraine,665.73,Beef,8.96,276.48999999999995,Animal Products,637.0899999999999
Ukraine,665.73,Beef,8.96,276.48999999999995,Non-Animal Products,28.64
Ukraine,665.73,Lamb & Goat,0.41,14.36,Animal Products,637.0899999999999
Ukraine,665.73,Lamb & Goat,0.41,14.36,Non-Animal Products,28.64
Ukraine,665.73,Fish,15.23,24.32,Animal Products,637.0899999999999
Ukraine,665.73,Fish,15.23,24.32,Non-Animal Products,28.64
Ukraine,665.73,Eggs,18.01,16.54,Animal Products,637.0899999999999
Ukraine,665.73,Eggs,18.01,16.54,Non-Animal Products,28.64
Ukraine,665.73,Milk - inc. cheese,145.03,206.58,Animal Products,637.0899999999999
Ukraine,665.73,Milk - inc. cheese,145.03,206.58,Non-Animal Products,28.64
Ukraine,665.73,Wheat and Wheat Products,105.15,20.05,Animal Products,637.0899999999999
Ukraine,665.73,Wheat and Wheat Products,105.15,20.05,Non-Animal Products,28.64
Ukraine,665.73,Rice,3.0,3.84,Animal Products,637.0899999999999
Ukraine,665.73,Rice,3.0,3.84,Non-Animal Products,28.64
Ukraine,665.73,Soybeans,0.02,0.01,Animal Products,637.0899999999999
Ukraine,665.73,Soybeans,0.02,0.01,Non-Animal Products,28.64
Ukraine,665.73,Nuts inc. Peanut Butter,2.68,4.74,Animal Products,637.0899999999999
Ukraine,665.73,Nuts inc. Peanut Butter,2.68,4.74,Non-Animal Products,28.64
United Arab Emirates,897.32,Pork,0.0,0.0,Animal Products,765.22
United Arab Emirates,897.32,Pork,0.0,0.0,Non-Animal Products,132.1
United Arab Emirates,897.32,Poultry,41.04,44.09,Animal Products,765.22
United Arab Emirates,897.32,Poultry,41.04,44.09,Non-Animal Products,132.1
United Arab Emirates,897.32,Beef,5.64,174.04,Animal Products,765.22
United Arab Emirates,897.32,Beef,5.64,174.04,Non-Animal Products,132.1
United Arab Emirates,897.32,Lamb & Goat,9.08,317.98,Animal Products,765.22
United Arab Emirates,897.32,Lamb & Goat,9.08,317.98,Non-Animal Products,132.1
United Arab Emirates,897.32,Fish,20.41,32.59,Animal Products,765.22
United Arab Emirates,897.32,Fish,20.41,32.59,Non-Animal Products,132.1
United Arab Emirates,897.32,Eggs,8.229999999999999,7.56,Animal Products,765.22
United Arab Emirates,897.32,Eggs,8.229999999999999,7.56,Non-Animal Products,132.1
United Arab Emirates,897.32,Milk - inc. cheese,132.66,188.96,Animal Products,765.22
United Arab Emirates,897.32,Milk - inc. cheese,132.66,188.96,Non-Animal Products,132.1
United Arab Emirates,897.32,Wheat and Wheat Products,101.29,19.32,Animal Products,765.22
United Arab Emirates,897.32,Wheat and Wheat Products,101.29,19.32,Non-Animal Products,132.1
United Arab Emirates,897.32,Rice,56.25,71.98,Animal Products,765.22
United Arab Emirates,897.32,Rice,56.25,71.98,Non-Animal Products,132.1
United Arab Emirates,897.32,Soybeans,0.08,0.04,Animal Products,765.22
United Arab Emirates,897.32,Soybeans,0.08,0.04,Non-Animal Products,132.1
United Arab Emirates,897.32,Nuts inc. Peanut Butter,23.03,40.760000000000005,Animal Products,765.22
United Arab Emirates,897.32,Nuts inc. Peanut Butter,23.03,40.760000000000005,Non-Animal Products,132.1
United Kingdom,1241.63,Pork,25.79,91.28,Animal Products,1207.2199999999998
United Kingdom,1241.63,Pork,25.79,91.28,Non-Animal Products,34.41
United Kingdom,1241.63,Poultry,31.55,33.89,Animal Products,1207.2199999999998
United Kingdom,1241.63,Poultry,31.55,33.89,Non-Animal Products,34.41
United Kingdom,1241.63,Beef,18.12,559.15,Animal Products,1207.2199999999998
United Kingdom,1241.63,Beef,18.12,559.15,Non-Animal Products,34.41
United Kingdom,1241.63,Lamb & Goat,4.49,157.23999999999998,Animal Products,1207.2199999999998
United Kingdom,1241.63,Lamb & Goat,4.49,157.23999999999998,Non-Animal Products,34.41
United Kingdom,1241.63,Fish,15.49,24.73,Animal Products,1207.2199999999998
United Kingdom,1241.63,Fish,15.49,24.73,Non-Animal Products,34.41
United Kingdom,1241.63,Eggs,11.08,10.18,Animal Products,1207.2199999999998
United Kingdom,1241.63,Eggs,11.08,10.18,Non-Animal Products,34.41
United Kingdom,1241.63,Milk - inc. cheese,232.2,330.75,Animal Products,1207.2199999999998
United Kingdom,1241.63,Milk - inc. cheese,232.2,330.75,Non-Animal Products,34.41
United Kingdom,1241.63,Wheat and Wheat Products,98.63,18.81,Animal Products,1207.2199999999998
United Kingdom,1241.63,Wheat and Wheat Products,98.63,18.81,Non-Animal Products,34.41
United Kingdom,1241.63,Rice,6.39,8.18,Animal Products,1207.2199999999998
United Kingdom,1241.63,Rice,6.39,8.18,Non-Animal Products,34.41
United Kingdom,1241.63,Soybeans,0.05,0.02,Animal Products,1207.2199999999998
United Kingdom,1241.63,Soybeans,0.05,0.02,Non-Animal Products,34.41
United Kingdom,1241.63,Nuts inc. Peanut Butter,4.18,7.4,Animal Products,1207.2199999999998
United Kingdom,1241.63,Nuts inc. Peanut Butter,4.18,7.4,Non-Animal Products,34.41
Uruguay,1634.91,Pork,16.84,59.61,Animal Products,1597.66
Uruguay,1634.91,Pork,16.84,59.61,Non-Animal Products,37.25
Uruguay,1634.91,Poultry,27.45,29.49,Animal Products,1597.66
Uruguay,1634.91,Poultry,27.45,29.49,Non-Animal Products,37.25
Uruguay,1634.91,Beef,29.1,897.9599999999999,Animal Products,1597.66
Uruguay,1634.91,Beef,29.1,897.9599999999999,Non-Animal Products,37.25
Uruguay,1634.91,Lamb & Goat,8.229999999999999,288.21,Animal Products,1597.66
Uruguay,1634.91,Lamb & Goat,8.229999999999999,288.21,Non-Animal Products,37.25
Uruguay,1634.91,Fish,6.53,10.43,Animal Products,1597.66
Uruguay,1634.91,Fish,6.53,10.43,Non-Animal Products,37.25
Uruguay,1634.91,Eggs,13.14,12.07,Animal Products,1597.66
Uruguay,1634.91,Eggs,13.14,12.07,Non-Animal Products,37.25
Uruguay,1634.91,Milk - inc. cheese,210.54,299.89,Animal Products,1597.66
Uruguay,1634.91,Milk - inc. cheese,210.54,299.89,Non-Animal Products,37.25
Uruguay,1634.91,Wheat and Wheat Products,109.31,20.85,Animal Products,1597.66
Uruguay,1634.91,Wheat and Wheat Products,109.31,20.85,Non-Animal Products,37.25
Uruguay,1634.91,Rice,11.5,14.72,Animal Products,1597.66
Uruguay,1634.91,Rice,11.5,14.72,Non-Animal Products,37.25
Uruguay,1634.91,Soybeans,0.01,0.0,Animal Products,1597.66
Uruguay,1634.91,Soybeans,0.01,0.0,Non-Animal Products,37.25
Uruguay,1634.91,Nuts inc. Peanut Butter,0.95,1.6800000000000002,Animal Products,1597.66
Uruguay,1634.91,Nuts inc. Peanut Butter,0.95,1.6800000000000002,Non-Animal Products,37.25
Venezuela,1104.1,Pork,7.23,25.59,Animal Products,1064.1699999999998
Venezuela,1104.1,Pork,7.23,25.59,Non-Animal Products,39.93
Venezuela,1104.1,Poultry,39.28,42.190000000000005,Animal Products,1064.1699999999998
Venezuela,1104.1,Poultry,39.28,42.190000000000005,Non-Animal Products,39.93
Venezuela,1104.1,Beef,25.89,798.91,Animal Products,1064.1699999999998
Venezuela,1104.1,Beef,25.89,798.91,Non-Animal Products,39.93
Venezuela,1104.1,Lamb & Goat,0.32,11.21,Animal Products,1064.1699999999998
Venezuela,1104.1,Lamb & Goat,0.32,11.21,Non-Animal Products,39.93
Venezuela,1104.1,Fish,8.34,13.32,Animal Products,1064.1699999999998
Venezuela,1104.1,Fish,8.34,13.32,Non-Animal Products,39.93
Venezuela,1104.1,Eggs,5.63,5.17,Animal Products,1064.1699999999998
Venezuela,1104.1,Eggs,5.63,5.17,Non-Animal Products,39.93
Venezuela,1104.1,Milk - inc. cheese,117.79,167.78,Animal Products,1064.1699999999998
Venezuela,1104.1,Milk - inc. cheese,117.79,167.78,Non-Animal Products,39.93
Venezuela,1104.1,Wheat and Wheat Products,49.17,9.38,Animal Products,1064.1699999999998
Venezuela,1104.1,Wheat and Wheat Products,49.17,9.38,Non-Animal Products,39.93
Venezuela,1104.1,Rice,23.39,29.93,Animal Products,1064.1699999999998
Venezuela,1104.1,Rice,23.39,29.93,Non-Animal Products,39.93
Venezuela,1104.1,Soybeans,0.0,0.0,Animal Products,1064.1699999999998
Venezuela,1104.1,Soybeans,0.0,0.0,Non-Animal Products,39.93
Venezuela,1104.1,Nuts inc. Peanut Butter,0.35,0.62,Animal Products,1064.1699999999998
Venezuela,1104.1,Nuts inc. Peanut Butter,0.35,0.62,Non-Animal Products,39.93
Vietnam,641.51,Pork,35.0,123.88,Animal Products,440.81
Vietnam,641.51,Pork,35.0,123.88,Non-Animal Products,200.7
Vietnam,641.51,Poultry,12.36,13.28,Animal Products,440.81
Vietnam,641.51,Poultry,12.36,13.28,Non-Animal Products,200.7
Vietnam,641.51,Beef,7.44,229.58,Animal Products,440.81
Vietnam,641.51,Beef,7.44,229.58,Non-Animal Products,200.7
Vietnam,641.51,Lamb & Goat,0.14,4.9,Animal Products,440.81
Vietnam,641.51,Lamb & Goat,0.14,4.9,Non-Animal Products,200.7
Vietnam,641.51,Fish,26.52,42.34,Animal Products,440.81
Vietnam,641.51,Fish,26.52,42.34,Non-Animal Products,200.7
Vietnam,641.51,Eggs,3.84,3.53,Animal Products,440.81
